Geneid,CTB_1st_717,CTB_1st_722,CTB_1st_732,EVT_1st_1026,EVT_1st_1087,EVT_1st_1089
ENSG00000253805.1,0,0,0,0,0,0
ENSG00000036448.9,3,0,0,2,1,8
ENSG00000273593.1,0,0,0,0,0,0
ENSG00000253444.1,0,0,0,0,0,0
ENSG00000282686.1,0,2,0,0,0,0
ENSG00000282142.1,0,0,0,0,0,0
ENSG00000253855.1,0,0,0,0,0,0
ENSG00000277526.4,0,0,0,0,0,0
ENSG00000254319.5,0,1,0,0,0,0
ENSG00000253853.1,3,0,0,0,1,0
ENSG00000183117.18,1121,137,131,615,206,584
ENSG00000253162.1,0,0,0,0,0,0
ENSG00000222546.1,0,0,0,0,0,0
ENSG00000254244.1,10,32,19,13,5,10
ENSG00000253262.1,0,0,0,0,0,0
ENSG00000273876.1,0,0,0,0,0,0
ENSG00000206661.1,0,0,0,0,0,0
ENSG00000242079.1,0,0,0,0,0,0
ENSG00000278256.1,0,0,0,0,0,0
ENSG00000271248.1,0,0,0,0,1,0
ENSG00000240486.2,0,0,0,0,0,0
ENSG00000253510.1,0,0,0,0,0,0
ENSG00000254007.1,0,0,0,0,0,0
ENSG00000275461.1,0,0,0,0,0,0
ENSG00000253571.1,0,0,0,0,0,0
ENSG00000222589.1,0,0,0,0,0,0
ENSG00000253189.1,0,0,0,0,0,0
ENSG00000253880.1,0,0,0,0,0,0
ENSG00000246089.3,106,120,142,40,19,30
ENSG00000147316.12,1012,1218,1091,716,889,835
ENSG00000253550.1,2,1,0,0,0,0
ENSG00000091879.13,22,339,138,1894,196,1381
ENSG00000271743.1,5,0,2,1,1,0
ENSG00000249898.7,22,13,24,12,8,11
ENSG00000276580.1,0,0,0,0,0,0
ENSG00000155189.11,1348,1609,1513,502,416,428
ENSG00000266038.1,0,0,1,0,0,0
ENSG00000283386.1,0,0,0,0,0,0
ENSG00000275591.4,55,37,28,2,6,3
ENSG00000245857.2,12,9,12,0,0,0
ENSG00000164825.3,61,52,39,23,1,0
ENSG00000250752.2,0,0,0,0,0,0
ENSG00000164822.4,0,0,0,0,0,0
ENSG00000254625.1,0,0,0,0,0,0
ENSG00000164821.4,0,0,0,0,0,0
ENSG00000223629.1,0,0,0,1,0,0
ENSG00000233238.1,0,0,0,1,0,0
ENSG00000233531.1,0,0,0,0,0,0
ENSG00000206047.2,0,0,0,0,0,0
ENSG00000215378.3,0,0,0,0,0,0
ENSG00000240247.7,0,0,0,0,0,0
ENSG00000232039.2,0,0,0,0,0,0
ENSG00000239839.6,0,0,0,0,0,0
ENSG00000234178.1,0,0,0,0,0,0
ENSG00000206042.1,0,0,0,0,0,0
ENSG00000164816.7,0,0,0,0,0,0
ENSG00000255273.1,0,0,0,0,0,0
ENSG00000234120.1,0,0,0,0,0,0
ENSG00000228744.1,0,0,0,0,0,0
ENSG00000254683.1,0,0,1,0,0,0
ENSG00000230106.1,0,0,0,0,0,0
ENSG00000214268.2,0,0,0,0,0,0
ENSG00000231930.1,0,0,0,0,0,0
ENSG00000255025.1,0,0,0,0,0,0
ENSG00000177306.4,0,0,0,0,0,0
ENSG00000230045.4,0,0,0,0,0,0
ENSG00000233132.4,0,0,0,0,0,0
ENSG00000249005.3,0,0,0,0,0,0
ENSG00000223885.4,0,0,0,0,0,0
ENSG00000215373.4,0,0,0,0,0,0
ENSG00000233295.3,0,0,0,0,0,0
ENSG00000215374.5,5,3,2,0,6,1
ENSG00000206034.1,0,0,0,0,0,0
ENSG00000230549.3,0,0,0,0,0,0
ENSG00000236125.3,0,0,0,0,0,0
ENSG00000235778.1,0,0,0,0,0,0
ENSG00000215372.6,0,0,0,0,1,0
ENSG00000215371.3,0,0,0,0,0,0
ENSG00000177257.2,0,0,1,0,0,0
ENSG00000255128.1,1,2,7,0,0,0
ENSG00000177243.3,0,0,0,0,0,0
ENSG00000164871.17,0,0,0,0,1,0
ENSG00000177023.2,0,0,0,0,0,0
ENSG00000187082.2,0,0,0,0,0,0
ENSG00000186599.7,0,0,0,0,0,0
ENSG00000198129.2,0,0,0,0,0,0
ENSG00000255251.1,0,0,0,0,0,0
ENSG00000248944.1,0,0,0,0,0,0
ENSG00000236660.6,0,0,0,0,0,0
ENSG00000234749.5,0,0,0,0,0,0
ENSG00000215365.4,0,0,0,0,0,0
ENSG00000241737.2,0,0,0,0,0,0
ENSG00000233176.3,0,1,0,0,0,0
ENSG00000254796.1,0,0,0,0,0,0
ENSG00000254889.1,0,0,0,0,0,0
ENSG00000254715.3,0,0,0,0,0,3
ENSG00000189393.5,0,0,0,0,0,0
ENSG00000231656.4,0,0,0,0,0,0
ENSG00000229477.3,0,0,0,0,0,0
ENSG00000224710.3,0,0,0,0,0,0
ENSG00000223535.4,0,0,0,0,0,0
ENSG00000237122.3,0,0,0,0,0,0
ENSG00000235825.3,0,0,0,0,0,0
ENSG00000254597.1,0,0,0,0,0,0
ENSG00000255378.1,0,0,0,0,0,0
ENSG00000254776.1,0,0,0,0,0,0
ENSG00000186572.2,0,0,0,0,0,0
ENSG00000186562.7,0,0,0,0,0,0
ENSG00000186579.2,0,0,0,0,0,0
ENSG00000176782.2,0,0,0,0,0,0
ENSG00000178287.17,0,0,0,0,0,0
ENSG00000176797.3,0,0,0,0,0,0
ENSG00000254543.1,2,4,2,1,2,0
ENSG00000171711.2,0,0,0,0,0,0
ENSG00000215356.4,0,0,0,0,0,0
ENSG00000229907.3,0,0,0,0,0,0
ENSG00000225725.4,1,0,0,0,0,0
ENSG00000255211.1,0,0,0,0,0,0
ENSG00000237038.5,0,0,0,0,0,0
ENSG00000225327.3,0,0,0,0,0,0
ENSG00000205989.1,0,0,0,0,0,0
ENSG00000233115.4,0,0,0,0,0,0
ENSG00000215354.9,0,0,0,0,0,0
ENSG00000254229.2,0,0,0,0,0,0
ENSG00000227013.3,0,0,0,0,0,0
ENSG00000253881.1,0,0,0,0,0,0
ENSG00000255459.1,0,0,0,0,0,0
ENSG00000221305.1,0,0,0,0,0,0
ENSG00000244427.1,0,0,0,0,0,0
ENSG00000254311.1,0,0,0,0,0,0
ENSG00000249188.1,0,0,0,0,2,1
ENSG00000253893.2,2,0,6,1,0,3
ENSG00000268955.2,1,0,0,0,0,0
ENSG00000173295.7,48,55,53,26,23,41
ENSG00000253981.5,20,11,15,13,8,14
ENSG00000275342.4,633,666,1236,1007,817,610
ENSG00000253505.1,0,1,0,0,0,1
ENSG00000254153.1,6,5,8,4,4,10
ENSG00000253343.1,4,0,0,0,0,1
ENSG00000253774.1,0,0,0,0,0,0
ENSG00000253130.1,2,0,0,0,0,2
ENSG00000263616.2,0,0,1,0,0,0
ENSG00000253958.1,1022,808,1302,410,508,529
ENSG00000254367.5,15,8,22,4,3,10
ENSG00000147324.10,967,725,768,472,305,319
ENSG00000200713.1,0,0,0,0,0,0
ENSG00000270966.1,0,2,0,0,0,0
ENSG00000233609.3,0,0,0,0,1,1
ENSG00000207244.1,0,0,0,0,0,0
ENSG00000104626.14,1714,1959,1817,1236,834,956
ENSG00000263407.1,1,0,0,1,2,0
ENSG00000239078.1,0,0,0,0,0,0
ENSG00000197334.2,2,0,3,0,5,0
ENSG00000173281.4,7647,3380,4810,9273,8360,7471
ENSG00000254340.1,9,9,0,1,2,0
ENSG00000253426.5,19,14,18,0,1,2
ENSG00000279949.1,4,3,3,0,0,0
ENSG00000253252.2,0,0,0,0,0,0
ENSG00000248538.6,472,738,843,488,499,318
ENSG00000254091.2,2,0,0,0,0,0
ENSG00000254235.5,3,7,1,0,7,9
ENSG00000253887.1,0,0,0,0,0,0
ENSG00000207415.1,0,0,0,0,0,0
ENSG00000253735.1,0,0,0,0,0,0
ENSG00000201815.1,0,0,0,0,0,0
ENSG00000254237.5,0,0,0,0,0,1
ENSG00000249050.1,0,0,0,1,0,0
ENSG00000272267.2,9,10,14,9,11,0
ENSG00000173273.15,2507,2698,2757,1931,2112,1721
ENSG00000253697.1,0,0,0,0,0,0
ENSG00000207701.1,1,2,0,0,0,1
ENSG00000253230.8,0,0,1,0,0,0
ENSG00000284321.1,0,0,0,0,0,0
ENSG00000260093.1,0,0,2,3,7,3
ENSG00000175806.14,80,69,32,51,57,51
ENSG00000249848.1,0,0,0,0,0,0
ENSG00000261451.1,1,3,0,3,0,2
ENSG00000253641.5,4,6,2,0,1,0
ENSG00000207128.1,0,0,0,0,1,0
ENSG00000253678.1,0,0,0,0,0,0
ENSG00000253649.3,0,0,6,10,9,4
ENSG00000272505.1,4,2,1,0,1,0
ENSG00000184647.10,0,0,0,0,1,0
ENSG00000183638.5,2,4,5,8,3,0
ENSG00000263762.1,0,0,0,0,0,0
ENSG00000171060.10,0,0,0,0,0,0
ENSG00000212433.1,0,0,0,0,0,0
ENSG00000171056.7,5,189,94,5,4,2
ENSG00000258724.1,0,0,0,0,0,0
ENSG00000248896.2,0,1,1,0,0,0
ENSG00000254093.8,153,404,238,67,63,58
ENSG00000283210.1,4,2,1,0,0,0
ENSG00000253695.1,0,2,2,0,2,0
ENSG00000280294.1,0,0,0,0,0,0
ENSG00000171044.10,4,4,5,3,0,0
ENSG00000207600.3,0,0,0,0,0,0
ENSG00000254839.1,0,0,0,0,0,0
ENSG00000269918.1,0,0,0,0,0,0
ENSG00000255310.2,4,0,0,2,0,0
ENSG00000254936.4,0,0,2,0,0,0
ENSG00000254556.1,0,0,0,0,1,0
ENSG00000231965.4,0,0,0,0,0,0
ENSG00000270076.1,0,0,0,0,0,0
ENSG00000236827.1,0,0,0,0,0,0
ENSG00000239315.4,0,0,0,0,0,0
ENSG00000249316.2,0,0,0,0,4,0
ENSG00000280273.2,7,2,4,6,4,0
ENSG00000104643.9,1005,1159,1120,1001,1129,1157
ENSG00000246477.3,0,0,0,0,0,0
ENSG00000177710.5,0,0,4,0,2,0
ENSG00000154316.16,4,4,6,5,6,2
ENSG00000255020.1,0,0,4,0,0,0
ENSG00000184608.8,0,0,0,0,0,0
ENSG00000242483.3,0,0,0,0,0,0
ENSG00000199368.1,0,0,0,0,0,0
ENSG00000154319.14,2,19,1,61,12,32
ENSG00000136573.12,0,0,0,0,2,0
ENSG00000269954.1,0,0,0,0,0,0
ENSG00000254774.1,0,0,0,0,0,0
ENSG00000255518.1,0,0,0,0,0,0
ENSG00000255354.1,0,0,0,0,0,0
ENSG00000170983.3,1,0,0,0,0,0
ENSG00000136574.17,0,7,1,5,0,2
ENSG00000255394.4,0,0,0,0,0,0
ENSG00000154328.15,477,500,452,272,206,241
ENSG00000227203.3,3,0,0,0,1,3
ENSG00000079459.12,5265,5610,6506,2148,2847,2606
ENSG00000255046.1,16,27,36,7,3,11
ENSG00000164733.20,6183,9305,9648,14214,13367,10555
ENSG00000269899.1,2,5,12,0,4,6
ENSG00000255144.1,0,0,0,0,0,0
ENSG00000254948.1,0,0,2,3,0,0
ENSG00000206014.6,12,4,2,1,1,0
ENSG00000205884.2,0,0,0,0,0,0
ENSG00000205883.2,0,0,0,0,0,0
ENSG00000205882.8,0,0,0,0,0,0
ENSG00000255174.1,0,0,0,0,0,0
ENSG00000254507.2,0,0,0,0,0,0
ENSG00000255016.1,0,0,0,0,0,0
ENSG00000254817.1,0,0,0,0,0,0
ENSG00000254700.1,0,0,0,0,0,0
ENSG00000233050.1,0,0,0,0,0,0
ENSG00000252029.1,0,0,0,0,0,0
ENSG00000255544.2,0,0,0,0,0,0
ENSG00000215343.7,0,0,0,0,0,0
ENSG00000255052.4,2,2,0,0,1,0
ENSG00000254923.1,0,0,0,0,0,0
ENSG00000226430.6,0,0,0,0,0,0
ENSG00000223443.2,0,0,0,0,0,0
ENSG00000254866.2,0,0,0,0,0,0
ENSG00000205879.5,1,0,0,0,0,0
ENSG00000249889.1,0,0,0,0,0,0
ENSG00000186523.14,12,17,8,3,5,12
ENSG00000255495.1,11,1,6,0,4,5
ENSG00000254527.1,0,0,0,0,0,0
ENSG00000237215.3,0,0,0,0,0,0
ENSG00000232948.1,0,0,0,0,0,0
ENSG00000252535.1,0,0,0,0,0,0
ENSG00000254623.1,0,0,0,0,0,0
ENSG00000215339.3,0,0,0,0,0,0
ENSG00000227888.4,5,0,0,0,0,0
ENSG00000254423.1,2,1,0,0,0,0
ENSG00000255556.2,0,0,0,0,0,1
ENSG00000242296.2,0,0,0,0,0,0
ENSG00000270074.1,3,2,0,0,0,0
ENSG00000251402.3,0,2,0,0,0,0
ENSG00000250794.2,0,0,2,0,0,0
ENSG00000145002.12,2,3,0,0,2,4
ENSG00000255549.2,0,0,0,0,0,0
ENSG00000270154.1,0,0,0,1,0,0
ENSG00000283674.1,2,15,5,3,4,4
ENSG00000242607.1,1,1,0,0,0,0
ENSG00000255122.1,0,0,0,0,0,0
ENSG00000244289.1,0,0,0,0,0,0
ENSG00000255253.1,0,0,0,0,0,0
ENSG00000254581.1,0,0,0,0,0,0
ENSG00000177400.6,0,0,0,0,0,0
ENSG00000254917.1,0,0,0,0,0,0
ENSG00000254724.1,0,0,0,0,0,0
ENSG00000264512.2,0,0,0,0,0,0
ENSG00000154359.12,546,624,495,666,779,628
ENSG00000266206.1,0,0,0,0,1,1
ENSG00000283523.1,0,0,0,0,0,0
ENSG00000254813.5,0,0,0,0,0,0
ENSG00000255494.1,0,0,0,0,0,0
ENSG00000250305.8,162,25,54,88,61,118
ENSG00000251468.2,7,4,12,38,32,24
ENSG00000206996.1,0,0,0,0,0,0
ENSG00000164741.14,1588,646,1034,1040,543,420
ENSG00000200630.1,0,0,0,0,0,0
ENSG00000253932.1,0,0,0,0,0,0
ENSG00000253257.1,0,0,0,0,0,0
ENSG00000252179.1,0,0,0,0,0,0
ENSG00000164743.4,5,2,0,0,0,1
ENSG00000254491.1,0,0,0,0,0,0
ENSG00000255457.1,0,0,0,0,0,0
ENSG00000255413.1,0,0,0,0,0,0
ENSG00000254753.1,0,0,0,0,0,0
ENSG00000254425.1,0,0,0,0,0,0
ENSG00000255437.1,2,3,0,2,0,5
ENSG00000185053.13,0,0,0,0,2,0
ENSG00000254575.1,0,0,0,0,0,0
ENSG00000214366.4,3,4,8,0,0,2
ENSG00000252264.1,0,0,0,0,0,0
ENSG00000206950.1,0,0,0,0,0,0
ENSG00000252035.1,0,0,0,0,0,0
ENSG00000255365.1,0,0,0,0,0,0
ENSG00000199127.1,0,0,0,0,0,0
ENSG00000255076.2,0,0,0,0,0,0
ENSG00000249368.1,0,0,0,0,0,0
ENSG00000104723.20,7775,9412,9379,2173,4918,2469
ENSG00000248423.1,0,0,0,0,0,0
ENSG00000250483.1,0,0,0,0,0,0
ENSG00000226836.5,0,0,0,0,0,0
ENSG00000253648.1,0,0,0,0,0,0
ENSG00000038945.14,3,29,7,592,319,272
ENSG00000253951.1,0,0,0,0,0,0
ENSG00000253934.2,0,0,0,0,0,0
ENSG00000253184.1,0,0,0,0,0,0
ENSG00000253496.2,1,1,0,0,0,0
ENSG00000264092.2,0,0,0,0,0,0
ENSG00000078579.8,0,0,0,0,0,0
ENSG00000155970.11,92,152,70,55,41,66
ENSG00000249258.2,3,1,4,0,1,2
ENSG00000244113.1,0,0,0,0,0,0
ENSG00000104219.12,67,93,64,117,107,109
ENSG00000198791.11,3115,3846,3351,2563,2841,2478
ENSG00000155975.9,1477,1647,1632,1679,1756,1540
ENSG00000003987.13,215,566,578,41,10,24
ENSG00000214607.2,0,0,0,0,0,0
ENSG00000003989.17,6436,7744,10900,3520,1596,2680
ENSG00000279271.1,0,0,0,0,1,0
ENSG00000280453.1,13,4,15,5,5,4
ENSG00000279903.1,9,3,20,5,5,2
ENSG00000279932.1,7,19,45,17,6,8
ENSG00000104213.12,190,241,213,333,217,381
ENSG00000277466.1,0,0,0,0,0,0
ENSG00000129422.14,3879,4576,4443,929,1002,1354
ENSG00000265520.1,4,4,12,2,2,1
ENSG00000253168.1,8,17,31,16,0,4
ENSG00000212280.1,0,0,0,0,0,0
ENSG00000253944.1,34,18,25,5,2,6
ENSG00000253671.1,47,21,71,45,26,13
ENSG00000104760.16,22,36,23,10,35,9
ENSG00000253215.1,0,1,0,0,0,0
ENSG00000254054.2,0,0,0,0,0,0
ENSG00000078674.17,7356,7597,8287,3788,4367,4762
ENSG00000104763.18,1598,2105,2133,1882,1827,1271
ENSG00000245281.6,12,5,5,7,0,4
ENSG00000253384.1,0,1,0,3,2,0
ENSG00000171428.13,183,212,192,170,302,132
ENSG00000254015.1,0,0,0,0,0,0
ENSG00000253937.1,0,0,0,0,0,0
ENSG00000244593.1,0,0,0,0,0,0
ENSG00000271654.1,0,1,0,0,0,0
ENSG00000156006.4,19,21,20,9,7,5
ENSG00000156011.16,1836,1546,1140,158,162,158
ENSG00000187229.3,0,0,0,0,0,0
ENSG00000244018.1,3,0,1,1,1,0
ENSG00000283402.1,0,0,0,0,0,0
ENSG00000278886.1,4,3,2,2,0,0
ENSG00000201157.1,0,0,0,0,1,0
ENSG00000253335.1,0,0,0,0,0,0
ENSG00000270255.1,0,0,0,0,0,0
ENSG00000253557.5,0,0,0,0,4,0
ENSG00000254242.1,0,0,0,0,0,1
ENSG00000250316.1,0,0,0,0,0,0
ENSG00000254201.1,0,0,0,0,2,0
ENSG00000253280.1,0,0,0,0,0,0
ENSG00000279919.1,0,0,0,0,0,0
ENSG00000104611.11,2800,3416,2820,1140,692,818
ENSG00000279858.1,0,2,0,0,0,3
ENSG00000147408.14,71,271,55,1878,1644,1815
ENSG00000253270.1,0,0,0,7,2,3
ENSG00000104613.11,1428,1543,1419,1358,1292,1578
ENSG00000175445.14,7,12,0,239,80,137
ENSG00000253775.1,0,0,0,129,60,103
ENSG00000242709.1,0,0,0,9,0,1
ENSG00000036565.14,1,3,0,0,2,1
ENSG00000147416.10,4325,5056,4498,2293,2335,2282
ENSG00000222267.1,0,1,0,0,0,3
ENSG00000061337.15,1477,1244,1698,452,361,600
ENSG00000253733.3,0,0,1,0,0,0
ENSG00000274467.1,0,0,0,0,0,0
ENSG00000253164.5,4,0,1,7,0,0
ENSG00000253178.1,0,0,0,0,0,0
ENSG00000253300.1,0,0,0,0,0,0
ENSG00000253866.1,0,0,0,0,0,0
ENSG00000254260.1,0,0,0,0,0,0
ENSG00000254092.1,0,0,0,0,0,0
ENSG00000253147.5,0,0,0,0,0,0
ENSG00000254026.1,0,0,0,0,0,0
ENSG00000253199.1,0,0,0,1,0,0
ENSG00000254040.1,1,0,0,0,0,0
ENSG00000280215.1,0,0,0,0,0,0
ENSG00000254334.1,0,0,0,0,0,0
ENSG00000168546.10,5,0,0,10,8,4
ENSG00000273484.1,2,0,0,0,0,0
ENSG00000147443.12,1,5,1,32,51,11
ENSG00000130227.16,2477,3212,2717,1686,1569,1756
ENSG00000158806.13,4,8,3,9,7,4
ENSG00000158815.10,3,2,0,1,4,6
ENSG00000158856.17,3,4,5,14,19,16
ENSG00000158863.21,976,1257,1497,2590,1867,1569
ENSG00000275074.1,134,114,129,118,136,116
ENSG00000168453.14,33,33,54,5,23,1
ENSG00000168476.11,520,660,695,301,284,293
ENSG00000168481.8,0,2,2,0,0,0
ENSG00000168484.12,0,1,0,0,0,0
ENSG00000168487.17,254,308,205,1759,596,1172
ENSG00000177725.5,1,2,0,11,4,3
ENSG00000168490.13,17,18,11,42,3,18
ENSG00000208037.1,38,15,21,20,17,11
ENSG00000168495.12,532,868,878,1059,895,979
ENSG00000254064.1,0,0,0,0,0,0
ENSG00000197181.11,0,4,4,6,13,12
ENSG00000104635.13,508,289,185,886,667,738
ENSG00000241026.1,0,0,0,0,0,0
ENSG00000201761.1,0,0,0,0,0,0
ENSG00000120910.14,666,735,633,530,518,515
ENSG00000254272.1,1,4,7,1,3,11
ENSG00000251034.1,1,6,0,1,2,1
ENSG00000120896.13,504,443,614,428,190,340
ENSG00000254230.1,0,0,0,0,0,0
ENSG00000120913.23,614,792,893,720,434,557
ENSG00000248235.6,0,0,0,0,0,0
ENSG00000241852.9,373,318,343,307,375,377
ENSG00000158941.16,3709,3808,4011,2364,2524,2163
ENSG00000253200.1,112,94,278,180,116,112
ENSG00000147439.12,724,731,1229,859,721,680
ENSG00000261026.1,53,4,81,8,8,8
ENSG00000179388.8,600,139,830,81,49,43
ENSG00000253125.1,1,0,0,0,1,1
ENSG00000134020.7,3,0,3,0,0,0
ENSG00000248738.6,0,0,0,0,0,1
ENSG00000253142.1,0,0,0,0,0,0
ENSG00000240116.3,0,0,0,0,0,0
ENSG00000245025.2,8,2,1,7,3,2
ENSG00000008853.16,2063,2743,3322,1019,878,1004
ENSG00000120889.12,1101,552,743,898,1062,738
ENSG00000246130.1,2,0,0,1,1,0
ENSG00000253616.5,2,0,0,0,0,0
ENSG00000173535.13,43,105,55,68,53,45
ENSG00000173530.5,81,47,17,167,31,26
ENSG00000253930.1,0,0,0,0,0,0
ENSG00000104689.9,9,7,11,108,106,49
ENSG00000243265.1,0,0,0,0,0,0
ENSG00000246582.2,1,1,0,4,6,7
ENSG00000250714.3,0,0,0,5,4,5
ENSG00000147457.13,867,1034,984,581,705,692
ENSG00000104679.10,342,437,333,264,338,330
ENSG00000134013.15,209,380,168,1469,1993,1254
ENSG00000253837.1,1,0,0,4,0,0
ENSG00000197217.12,2870,2149,2658,2636,2562,2516
ENSG00000253390.1,4,6,2,9,3,4
ENSG00000253483.1,2,0,0,1,1,8
ENSG00000253986.1,0,0,0,0,0,0
ENSG00000147454.13,2201,1679,1394,2881,3060,1978
ENSG00000252067.1,0,0,0,0,0,0
ENSG00000253488.1,0,0,0,0,0,0
ENSG00000167034.9,76,67,52,126,97,78
ENSG00000180053.7,0,0,0,0,0,0
ENSG00000253471.1,0,0,0,0,0,0
ENSG00000254002.1,0,0,0,0,0,0
ENSG00000271118.1,0,0,0,0,0,0
ENSG00000207027.1,0,0,0,0,0,1
ENSG00000159167.11,17,13,0,120,354,271
ENSG00000207201.1,0,0,0,0,0,0
ENSG00000253891.1,0,0,0,0,3,6
ENSG00000042980.12,12,85,16,1143,1730,1358
ENSG00000253535.5,0,0,0,1,3,0
ENSG00000134028.14,0,0,0,61,2,31
ENSG00000069206.15,0,0,0,3,3,1
ENSG00000253643.5,0,0,0,0,0,1
ENSG00000272163.1,2,0,0,0,0,1
ENSG00000104722.13,9,1,1,0,0,1
ENSG00000277586.2,0,0,0,0,1,0
ENSG00000283327.1,0,0,0,0,0,0
ENSG00000272157.1,0,0,0,0,0,0
ENSG00000253832.1,0,0,0,0,0,0
ENSG00000253670.1,0,0,0,0,2,0
ENSG00000147459.17,2620,4284,3637,17103,16717,15278
ENSG00000274988.1,0,2,1,3,7,1
ENSG00000147437.9,20,15,24,11,14,5
ENSG00000253476.1,4,6,8,15,2,1
ENSG00000104756.15,687,887,789,803,857,563
ENSG00000184661.13,1299,1356,1112,396,382,353
ENSG00000253100.1,0,0,0,0,0,0
ENSG00000253342.1,0,0,0,0,0,0
ENSG00000254178.1,0,0,0,0,0,0
ENSG00000221818.8,0,1,0,3,0,1
ENSG00000199620.1,0,0,0,0,0,0
ENSG00000249213.1,0,0,0,0,0,0
ENSG00000221914.9,1076,1516,1532,801,688,562
ENSG00000228451.3,54,28,54,54,83,46
ENSG00000104765.15,1296,1344,1136,2892,3309,3091
ENSG00000253430.1,0,0,0,0,2,0
ENSG00000251203.1,0,0,0,0,0,0
ENSG00000254362.1,1,0,0,1,0,0
ENSG00000240694.8,49,5,0,9,9,5
ENSG00000092964.17,2811,979,2251,820,663,500
ENSG00000253208.1,0,1,0,0,0,0
ENSG00000120907.17,0,0,0,1,0,0
ENSG00000240519.1,0,0,0,0,0,0
ENSG00000253813.1,0,0,0,0,0,0
ENSG00000275115.1,0,0,0,0,0,0
ENSG00000215288.4,0,0,0,0,0,0
ENSG00000221616.1,0,0,0,0,0,0
ENSG00000253899.1,26,37,56,22,19,28
ENSG00000253903.2,0,0,0,0,0,0
ENSG00000253888.1,0,0,0,0,0,0
ENSG00000015592.16,1,0,0,0,3,0
ENSG00000104228.12,608,801,722,713,661,760
ENSG00000120899.17,696,1241,861,5135,3706,4029
ENSG00000273836.1,0,0,0,2,0,3
ENSG00000120903.12,0,1,0,0,0,0
ENSG00000120915.13,421,494,326,79,101,70
ENSG00000234770.1,0,0,0,0,0,0
ENSG00000120885.21,1250,1224,979,646,388,397
ENSG00000284280.1,0,0,0,0,0,0
ENSG00000168077.13,5622,5365,5811,1606,505,892
ENSG00000222862.2,0,0,0,0,0,0
ENSG00000253560.1,0,0,0,0,0,0
ENSG00000279302.3,7,8,13,0,0,0
ENSG00000265075.1,0,0,0,0,0,0
ENSG00000284351.1,0,0,0,0,0,0
ENSG00000147419.17,984,1325,1148,464,454,577
ENSG00000253875.1,0,1,0,0,0,0
ENSG00000171320.14,423,465,436,102,129,142
ENSG00000202242.1,0,0,0,0,0,0
ENSG00000168078.9,805,1026,800,169,225,262
ENSG00000253176.3,2,1,0,0,0,0
ENSG00000168079.16,1346,7,2,37,4,1
ENSG00000265847.1,1,0,0,0,0,0
ENSG00000253290.1,1,0,0,0,0,0
ENSG00000253615.1,0,0,0,0,0,0
ENSG00000253397.1,0,0,0,0,0,0
ENSG00000189233.11,0,3,3,1,1,0
ENSG00000134014.16,1434,1646,1655,783,849,809
ENSG00000250516.1,0,1,0,4,0,0
ENSG00000253907.1,0,0,0,0,0,0
ENSG00000253690.1,0,0,0,0,0,0
ENSG00000239198.1,0,3,0,0,0,0
ENSG00000168081.8,0,0,0,0,0,0
ENSG00000186918.13,2450,2505,2423,1377,2209,1656
ENSG00000214050.7,19,7,25,2,0,0
ENSG00000254370.1,0,0,0,0,0,0
ENSG00000207361.1,0,0,0,0,0,0
ENSG00000253567.1,0,0,0,0,0,0
ENSG00000104290.10,1395,1213,1536,217,300,228
ENSG00000265251.1,0,0,0,0,0,0
ENSG00000202411.1,0,0,2,0,0,0
ENSG00000012232.8,1361,1767,1717,9531,7576,9646
ENSG00000246339.5,2,0,3,3,0,0
ENSG00000104299.14,643,666,722,301,349,271
ENSG00000254034.1,0,0,0,0,0,0
ENSG00000242958.1,0,0,0,0,1,0
ENSG00000147421.17,799,844,930,679,654,613
ENSG00000273710.1,0,0,0,0,0,0
ENSG00000259196.1,4,0,1,2,0,0
ENSG00000200719.1,0,0,0,0,0,0
ENSG00000259366.1,53,46,43,45,27,41
ENSG00000259607.1,0,0,0,0,1,0
ENSG00000197892.12,1913,1355,2054,175,186,202
ENSG00000254129.1,2,1,0,0,0,0
ENSG00000253770.1,0,0,0,0,0,0
ENSG00000120875.8,252,157,198,1792,1957,2017
ENSG00000260253.1,0,0,0,0,0,0
ENSG00000253632.1,0,1,0,0,0,0
ENSG00000253182.1,1,0,1,2,1,1
ENSG00000280147.1,0,0,0,0,0,0
ENSG00000243844.1,3,0,1,0,0,0
ENSG00000251191.7,0,0,0,0,0,0
ENSG00000253490.5,0,0,0,0,0,0
ENSG00000248964.6,0,0,0,0,4,0
ENSG00000254086.1,0,0,0,0,0,0
ENSG00000253604.1,1,0,0,0,0,0
ENSG00000253279.5,0,0,0,0,0,0
ENSG00000264788.1,0,0,0,0,0,0
ENSG00000254013.1,5,6,5,1,1,7
ENSG00000239175.1,0,0,0,0,0,0
ENSG00000133872.13,4631,4084,5068,6461,5531,5800
ENSG00000272256.1,54,28,45,59,36,69
ENSG00000104660.17,785,927,938,1352,1379,1423
ENSG00000241511.1,47,44,62,30,22,38
ENSG00000177669.3,0,0,0,1,0,0
ENSG00000271869.1,38,12,29,19,7,6
ENSG00000104671.7,484,526,516,511,626,460
ENSG00000253708.1,0,0,0,0,0,0
ENSG00000272375.1,3,3,5,8,3,4
ENSG00000248159.1,3,2,3,2,0,4
ENSG00000254316.1,0,0,0,0,0,0
ENSG00000253346.1,0,2,0,0,0,0
ENSG00000254152.1,0,0,0,0,0,0
ENSG00000127589.4,148,228,114,176,202,197
ENSG00000254109.5,14,20,16,16,7,14
